"","NAME","YEAR","total.weight.g","total.catch.n","total.weight.kg","total.weight.t","biomass.t","biomass.g","biomass.kg"
"491","Dyspanopeus texanus",2015,0.8,3,8e-04,8e-07,5.4811435507111e-07,0.54811435507111,0.00054811435507111
"492","Dyspanopeus texanus",2017,0.1,2,1e-04,1e-07,6.85142943838888e-08,0.0685142943838888,6.85142943838888e-05
"493","Echeneis naucrates",2009,116.2,1,0.1162,0.0001162,7.96136100740788e-05,79.6136100740787,0.0796136100740787
"494","Eleotris pisonis",2010,27.3,1,0.0273,2.73e-05,1.87044023668016e-05,18.7044023668016,0.0187044023668016
"495","Elops saurus",2008,134.5,3,0.1345,0.0001345,9.21517259463304e-05,92.1517259463304,0.0921517259463304
"496","Elops saurus",2009,2.5,16,0.0025,2.5e-06,1.71285735959722e-06,1.71285735959722,0.00171285735959722
"497","Elops saurus",2010,0,1,0,0,0,0,0
"498","Elops saurus",2011,0.9,5,9e-04,9e-07,6.16628649454999e-07,0.616628649454999,0.000616628649454999
"499","Elops saurus",2012,2.7,18,0.0027,2.7e-06,1.849885948365e-06,1.849885948365,0.001849885948365
"500","Elops saurus",2013,271.6,27,0.2716,0.0002716,0.000186084823546642,186.084823546642,0.186084823546642
"501","Elops saurus",2014,0.2,2,2e-04,2e-07,1.37028588767778e-07,0.137028588767778,0.000137028588767778
"502","Elops saurus",2015,162.9,14,0.1629,0.0001629,0.000111609785551355,111.609785551355,0.111609785551355
"503","Elops saurus",2016,1.1,9,0.0011,1.1e-06,7.53657238222777e-07,0.753657238222777,0.000753657238222776
"504","Elops saurus",2017,8.7,71,0.0087,8.7e-06,5.96074361139832e-06,5.96074361139832,0.00596074361139832
"505","Elops saurus",2019,0.4,3,4e-04,4e-07,2.74057177535555e-07,0.274057177535555,0.000274057177535555
"506","Elops saurus",2021,55.9,1,0.0559,5.59e-05,3.82994905605938e-05,38.2994905605938,0.0382994905605938
"507","Erotelis smaragdus",2009,21.2,3,0.0212,2.12e-05,1.45250304093844e-05,14.5250304093844,0.0145250304093844
"508","Erotelis smaragdus",2014,0.6,1,6e-04,6e-07,4.11085766303333e-07,0.411085766303333,0.000411085766303333
"509","Etropus crossotus",2008,100.7,3,0.1007,0.0001007,6.8993894444576e-05,68.993894444576,0.068993894444576
"510","Etropus crossotus",2009,1152.8,116,1.1528,0.0011528,0.00078983278565747,789.83278565747,0.78983278565747
"511","Etropus crossotus",2010,549.4,57,0.5494,0.0005494,0.000376417533345085,376.417533345085,0.376417533345085
"512","Etropus crossotus",2011,161.4,24,0.1614,0.0001614,0.000110582071135596,110.582071135596,0.110582071135596
"513","Etropus crossotus",2012,405.4,48,0.4054,0.0004054,0.000277756949432285,277.756949432285,0.277756949432285
"514","Etropus crossotus",2013,320.9,71,0.3209,0.0003209,0.000219862370677899,219.862370677899,0.219862370677899
"515","Etropus crossotus",2014,124.2,13,0.1242,0.0001242,8.50947536247899e-05,85.0947536247899,0.0850947536247899
"516","Etropus crossotus",2015,472,39,0.472,0.000472,0.000323387469491955,323.387469491955,0.323387469491955
"517","Etropus crossotus",2016,26.8,11,0.0268,2.68e-05,1.83618308948822e-05,18.3618308948822,0.0183618308948822
"518","Etropus crossotus",2017,66.5,8,0.0665,6.65e-05,4.5562005765286e-05,45.562005765286,0.045562005765286
"519","Etropus crossotus",2018,3.9,1,0.0039,3.9e-06,2.67205748097166e-06,2.67205748097166,0.00267205748097166
"520","Etropus crossotus",2019,116,12,0.116,0.000116,7.9476581485311e-05,79.476581485311,0.079476581485311
"521","Etropus crossotus",2020,42,6,0.042,4.2e-05,2.87760036412333e-05,28.7760036412333,0.0287760036412333
"522","Etropus crossotus",2021,530.3,23,0.5303,0.0005303,0.000363331303117762,363.331303117762,0.363331303117762
"523","Etropus crossotus",2022,14.4,3,0.0144,1.44e-05,9.86605839127998e-06,9.86605839127998,0.00986605839127998
"524","Eucinostomus argenteus",2009,189,22,0.189,0.000189,0.00012949201638555,129.49201638555,0.12949201638555
"525","Eucinostomus argenteus",2010,91.7,10,0.0917,9.17e-05,6.2827607950026e-05,62.827607950026,0.062827607950026
"526","Eucinostomus argenteus",2012,923.7,76,0.9237,0.0009237,0.000632866537223981,632.866537223981,0.632866537223981
"527","Eucinostomus argenteus",2013,161.5,23,0.1615,0.0001615,0.00011065058542998,110.65058542998,0.11065058542998
"528","Eucinostomus argenteus",2015,7.2,1,0.0072,7.2e-06,4.93302919563999e-06,4.93302919563999,0.00493302919563999
"529","Eucinostomus argenteus",2016,148.7,14,0.1487,0.0001487,0.000101880755748843,101.880755748843,0.101880755748843
"530","Eucinostomus argenteus",2017,9.3,4,0.0093,9.3e-06,6.37182937770166e-06,6.37182937770166,0.00637182937770166
"531","Eucinostomus argenteus",2021,11.4,2,0.0114,1.14e-05,7.81062955976332e-06,7.81062955976332,0.00781062955976332
"532","Eucinostomus gula",2018,6.2,3,0.0062,6.2e-06,4.2478862518011e-06,4.2478862518011,0.0042478862518011
"533","Eucinostomus gula",2022,29.8,3,0.0298,2.98e-05,2.04172597263989e-05,20.4172597263989,0.0204172597263989
"534","Eurypanopeus depressus",2011,1.8,3,0.0018,1.8e-06,1.23325729891e-06,1.23325729891,0.00123325729891
"535","Eurypanopeus depressus",2012,0.7,1,7e-04,7e-07,4.79600060687221e-07,0.479600060687221,0.000479600060687221
"536","Eurypanopeus depressus",2016,0.6,1,6e-04,6e-07,4.11085766303333e-07,0.411085766303333,0.000411085766303333
"537","Eurypanopeus depressus",2017,2.3,5,0.0023,2.3e-06,1.57582877082944e-06,1.57582877082944,0.00157582877082944
"538","Farfantepenaeus aztecus",2008,4953.6,687,4.9536,0.0049536,0.00339392408660031,3393.92408660031,3.39392408660031
"539","Farfantepenaeus aztecus",2009,2987.7,622,2.9877,0.0029877,0.00204700157330744,2047.00157330744,2.04700157330744
"540","Farfantepenaeus aztecus",2010,3194.3,589,3.1943,0.0031943,0.00218855210550456,2188.55210550456,2.18855210550456
"541","Farfantepenaeus aztecus",2011,6848.9,978,6.8489,0.0068489,0.00469247550805816,4692.47550805816,4.69247550805816
"542","Farfantepenaeus aztecus",2012,5407.4,685,5.4074,0.0054074,0.0037048419545144,3704.8419545144,3.7048419545144
"543","Farfantepenaeus aztecus",2013,3771.1,535,3.7711,0.0037711,0.00258374255551083,2583.74255551083,2.58374255551083
"544","Farfantepenaeus aztecus",2014,3428.4,414,3.4284,0.0034284,0.00234894406865724,2348.94406865724,2.34894406865724
"545","Farfantepenaeus aztecus",2015,1530.3,227,1.5303,0.0015303,0.00104847424695665,1048.47424695665,1.04847424695665
"546","Farfantepenaeus aztecus",2016,800.1,155,0.8001,0.0008001,0.000548182869365494,548.182869365494,0.548182869365494
"547","Farfantepenaeus aztecus",2017,635.5,246,0.6355,0.0006355,0.000435408340809613,435.408340809613,0.435408340809613
"548","Farfantepenaeus aztecus",2018,6079.8,1176,6.0798,0.0060798,0.00416553206995167,4165.53206995167,4.16553206995167
"549","Farfantepenaeus aztecus",2019,3804.3,760,3.8043,0.0038043,0.00260648930124628,2606.48930124628,2.60648930124628
"550","Farfantepenaeus aztecus",2020,90.3,37,0.0903,9.03e-05,6.18684078286516e-05,61.8684078286516,0.0618684078286516
"551","Farfantepenaeus aztecus",2021,2130.1,542,2.1301,0.0021301,0.00145942298467121,1459.42298467121,1.45942298467121
"552","Farfantepenaeus aztecus",2022,7.5,1,0.0075,7.5e-06,5.13857207879166e-06,5.13857207879166,0.00513857207879166
"553","Farfantepenaeus duorarum",2009,27.6,3,0.0276,2.76e-05,1.89099452499533e-05,18.9099452499533,0.0189099452499533
"554","Farfantepenaeus duorarum",2011,101.3,10,0.1013,0.0001013,6.94049802108793e-05,69.4049802108793,0.0694049802108793
"555","Farfantepenaeus duorarum",2012,14.8,3,0.0148,1.48e-05,1.01401155688155e-05,10.1401155688155,0.0101401155688155
"556","Farfantepenaeus duorarum",2013,98.6,15,0.0986,9.86e-05,6.75550942625143e-05,67.5550942625143,0.0675550942625143
"557","Farfantepenaeus duorarum",2014,35.5,2,0.0355,3.55e-05,2.43225745062805e-05,24.3225745062805,0.0243225745062805
"558","Farfantepenaeus duorarum",2015,1.1,1,0.0011,1.1e-06,7.53657238222777e-07,0.753657238222777,0.000753657238222776
"559","Farfantepenaeus duorarum",2016,70.1,4,0.0701,7.01e-05,4.8028520363106e-05,48.028520363106,0.048028520363106
"560","Farfantepenaeus duorarum",2017,27.5,2,0.0275,2.75e-05,1.88414309555694e-05,18.8414309555694,0.0188414309555694
"561","Farfantepenaeus duorarum",2018,10.4,1,0.0104,1.04e-05,7.12548661592443e-06,7.12548661592443,0.00712548661592443
"562","Farfantepenaeus duorarum",2020,20.9,5,0.0209,2.09e-05,1.43194875262328e-05,14.3194875262328,0.0143194875262328
"563","Farfantepenaeus duorarum",2021,25.9,3,0.0259,2.59e-05,1.77452022454272e-05,17.7452022454272,0.0177452022454272
"564","Glycera americana",2009,1.1,2,0.0011,1.1e-06,7.53657238222777e-07,0.753657238222777,0.000753657238222776
"565","Gobiesox strumosus",2012,6.5,4,0.0065,6.5e-06,4.45342913495277e-06,4.45342913495277,0.00445342913495277
"566","Gobiesox strumosus",2017,0,1,0,0,0,0,0
"567","Gobiesox strumosus",2019,0.1,1,1e-04,1e-07,6.85142943838888e-08,0.0685142943838888,6.85142943838888e-05
"568","Gobioides broussonnetii",2009,83.3,1,0.0833,8.33e-05,5.70724072217794e-05,57.0724072217793,0.0570724072217793
"569","Gobioides broussonnetii",2017,94.4,1,0.0944,9.44e-05,6.4677493898391e-05,64.677493898391,0.064677493898391
"570","Gobioides broussonnetii",2019,95.6,1,0.0956,9.56e-05,6.54996654309977e-05,65.4996654309977,0.0654996654309977
"571","Gobionellus oceanicus",2009,128.8,10,0.1288,0.0001288,8.82464111664487e-05,88.2464111664488,0.0882464111664487
"572","Gobionellus oceanicus",2010,28.9,2,0.0289,2.89e-05,1.98006310769439e-05,19.8006310769439,0.0198006310769439
"573","Gobionellus oceanicus",2012,52,2,0.052,5.2e-05,3.56274330796222e-05,35.6274330796222,0.0356274330796222
"574","Gobionellus oceanicus",2013,106.5,5,0.1065,0.0001065,7.29677235188415e-05,72.9677235188415,0.0729677235188415
"575","Gobionellus oceanicus",2014,3.1,1,0.0031,3.1e-06,2.12394312590055e-06,2.12394312590055,0.00212394312590055
"576","Gobionellus oceanicus",2017,10.6,1,0.0106,1.06e-05,7.26251520469221e-06,7.26251520469221,0.00726251520469221
"577","Gobionellus oceanicus",2018,33.4,6,0.0334,3.34e-05,2.28837743242189e-05,22.8837743242188,0.0228837743242188
"578","Gobionellus oceanicus",2019,59.9,3,0.0599,5.99e-05,4.10400623359494e-05,41.0400623359494,0.0410400623359494
"579","Gobionellus oceanicus",2020,15.7,2,0.0157,1.57e-05,1.07567442182705e-05,10.7567442182705,0.0107567442182705
"580","Gobionellus oceanicus",2021,16,2,0.016,1.6e-05,1.09622871014222e-05,10.9622871014222,0.0109622871014222
"581","Gobiosoma bosc",2009,3,4,0.003,3e-06,2.05542883151666e-06,2.05542883151666,0.00205542883151666
"582","Gobiosoma bosc",2016,3.7,3,0.0037,3.7e-06,2.53502889220388e-06,2.53502889220388,0.00253502889220388
"583","Gobiosoma bosc",2022,0.5,1,5e-04,5e-07,3.42571471919444e-07,0.342571471919444,0.000342571471919444
"584","Gymnothorax saxicola",2009,87.4,1,0.0874,8.74e-05,5.98814932915188e-05,59.8814932915188,0.0598814932915188
"585","Haemulon aurolineatum",2012,0.1,1,1e-04,1e-07,6.85142943838888e-08,0.0685142943838888,6.85142943838888e-05
"586","Harengula jaguana",2008,135.1,7,0.1351,0.0001351,9.25628117126337e-05,92.5628117126337,0.0925628117126337
"587","Harengula jaguana",2009,995.7,187,0.9957,0.0009957,0.00068219682918038,682.196829180381,0.68219682918038
"588","Harengula jaguana",2010,771.3,48,0.7713,0.0007713,0.000528450752582934,528.450752582934,0.528450752582934
"589","Harengula jaguana",2011,2170.8,122,2.1708,0.0021708,0.00148730830248546,1487.30830248546,1.48730830248546
"590","Harengula jaguana",2012,886,72,0.886,0.000886,0.000607036648241254,607.036648241255,0.607036648241254
"591","Harengula jaguana",2013,453.2,25,0.4532,0.0004532,0.000310506782147784,310.506782147784,0.310506782147784
"592","Harengula jaguana",2014,737.9,68,0.7379,0.0007379,0.000505566978258715,505.566978258715,0.505566978258715
"593","Harengula jaguana",2015,511.5,68,0.5115,0.0005115,0.000350450615773591,350.450615773591,0.350450615773591
"594","Harengula jaguana",2016,905.6,87,0.9056,0.0009056,0.000620465449940497,620.465449940497,0.620465449940497
"595","Harengula jaguana",2017,439,40,0.439,0.000439,0.000300777752345272,300.777752345272,0.300777752345272
"596","Harengula jaguana",2018,720,76,0.72,0.00072,0.000493302919563999,493.302919563999,0.493302919563999
"597","Harengula jaguana",2019,991.9,117,0.9919,0.0009919,0.000679593285993793,679.593285993793,0.679593285993793
"598","Harengula jaguana",2021,148.8,30,0.1488,0.0001488,0.000101949270043227,101.949270043227,0.101949270043227
"599","Harengula jaguana",2022,134.5,10,0.1345,0.0001345,9.21517259463304e-05,92.1517259463304,0.0921517259463304
"600","Hemicaranx amblyrhynchus",2009,299.4,62,0.2994,0.0002994,0.000205131797385363,205.131797385363,0.205131797385363
"601","Hemicaranx amblyrhynchus",2010,102.4,36,0.1024,0.0001024,7.01586374491021e-05,70.1586374491021,0.0701586374491021
"602","Hemicaranx amblyrhynchus",2011,84,6,0.084,8.4e-05,5.75520072824666e-05,57.5520072824666,0.0575520072824666
"603","Hemicaranx amblyrhynchus",2012,139.1,39,0.1391,0.0001391,9.53033834879893e-05,95.3033834879893,0.0953033834879893
"604","Hemicaranx amblyrhynchus",2013,28.6,6,0.0286,2.86e-05,1.95950881937922e-05,19.5950881937922,0.0195950881937922
"605","Hemicaranx amblyrhynchus",2014,151.5,17,0.1515,0.0001515,0.000103799155991591,103.799155991591,0.103799155991591
"606","Hemicaranx amblyrhynchus",2015,112.1,31,0.1121,0.0001121,7.68045240043393e-05,76.8045240043393,0.0768045240043393
"607","Hemicaranx amblyrhynchus",2016,230.2,22,0.2302,0.0002302,0.000157719905671712,157.719905671712,0.157719905671712
"608","Hemicaranx amblyrhynchus",2017,38.4,13,0.0384,3.84e-05,2.63094890434133e-05,26.3094890434133,0.0263094890434133
"609","Hemicaranx amblyrhynchus",2018,24.9,6,0.0249,2.49e-05,1.70600593015883e-05,17.0600593015883,0.0170600593015883
"610","Hemicaranx amblyrhynchus",2019,2.4,3,0.0024,2.4e-06,1.64434306521333e-06,1.64434306521333,0.00164434306521333
"611","Hemicaranx amblyrhynchus",2021,8.3,4,0.0083,8.3e-06,5.68668643386277e-06,5.68668643386277,0.00568668643386277
"612","Hemipholis elongata",2011,0.3,4,3e-04,3e-07,2.05542883151666e-07,0.205542883151666,0.000205542883151666
"613","Hemipholis elongata",2016,0.8,1,8e-04,8e-07,5.4811435507111e-07,0.54811435507111,0.00054811435507111
"614","Hepatus epheliticus",2009,7.5,4,0.0075,7.5e-06,5.13857207879166e-06,5.13857207879166,0.00513857207879166
"615","Hepatus epheliticus",2010,10.8,1,0.0108,1.08e-05,7.39954379345999e-06,7.39954379345999,0.00739954379345999
"616","Hexapanopeus angustifrons",2009,4.6,4,0.0046,4.6e-06,3.15165754165888e-06,3.15165754165888,0.00315165754165888
"617","Hexapanopeus angustifrons",2011,0.6,2,6e-04,6e-07,4.11085766303333e-07,0.411085766303333,0.000411085766303333
"618","Hexapanopeus angustifrons",2012,2.1,7,0.0021,2.1e-06,1.43880018206166e-06,1.43880018206166,0.00143880018206166
"619","Hexapanopeus angustifrons",2013,16.9,20,0.0169,1.69e-05,1.15789157508772e-05,11.5789157508772,0.0115789157508772
"620","Hexapanopeus angustifrons",2014,3.7,3,0.0037,3.7e-06,2.53502889220388e-06,2.53502889220388,0.00253502889220388
"621","Hexapanopeus angustifrons",2015,1.4,2,0.0014,1.4e-06,9.59200121374443e-07,0.959200121374443,0.000959200121374443
"622","Hexapanopeus angustifrons",2016,0.7,8,7e-04,7e-07,4.79600060687221e-07,0.479600060687221,0.000479600060687221
"623","Hexapanopeus angustifrons",2017,3,9,0.003,3e-06,2.05542883151666e-06,2.05542883151666,0.00205542883151666
"624","Hexapanopeus angustifrons",2020,0.2,1,2e-04,2e-07,1.37028588767778e-07,0.137028588767778,0.000137028588767778
"625","Hippocampus erectus",2011,1,1,0.001,1e-06,6.85142943838888e-07,0.685142943838888,0.000685142943838888
"626","Hippolyte coerulescens",2012,0,4,0,0,0,0,0
"627","Hippolyte coerulescens",2016,0,1,0,0,0,0,0
"628","Hirudinea",2021,0.1,2,1e-04,1e-07,6.85142943838888e-08,0.0685142943838888,6.85142943838888e-05
"629","Hydractinia echinata",2009,0,240,0,0,0,0,0
"630","Hyporhamphus meeki",2012,40,1,0.04,4e-05,2.74057177535555e-05,27.4057177535555,0.0274057177535555
"631","Ictalurus furcatus",2008,578.9,1,0.5789,0.0005789,0.000396629250188332,396.629250188332,0.396629250188332
"632","Ictalurus furcatus",2010,546.1,8,0.5461,0.0005461,0.000374156561630417,374.156561630417,0.374156561630417
"633","Ictalurus furcatus",2013,2288,3,2.288,0.002288,0.00156760705550337,1567.60705550338,1.56760705550337
"634","Ictalurus furcatus",2014,654,1,0.654,0.000654,0.000448083485270633,448.083485270633,0.448083485270633
"635","Ictalurus furcatus",2015,2389.7,1,2.3897,0.0023897,0.00163728609289179,1637.28609289179,1.63728609289179
"636","Ictalurus furcatus",2016,212,8,0.212,0.000212,0.000145250304093844,145.250304093844,0.145250304093844
"637","Ictalurus furcatus",2017,3010.1,8,3.0101,0.0030101,0.00206234877524944,2062.34877524944,2.06234877524944
"638","Ictalurus furcatus",2018,185,7,0.185,0.000185,0.000126751444610194,126.751444610194,0.126751444610194
"639","Ictalurus furcatus",2019,41445,323,41.445,0.041445,0.0283957493074027,28395.7493074027,28.3957493074027
"640","Ictalurus furcatus",2020,16874.1,107,16.8741,0.0168741,0.0115611705486318,11561.1705486318,11.5611705486318
"641","Ictalurus furcatus",2021,26092.5,196,26.0925,0.0260925,0.0178770922621162,17877.0922621162,17.8770922621162
"642","Ictalurus furcatus",2022,5540.6,17,5.5406,0.0055406,0.00379610299463374,3796.10299463374,3.79610299463374
"643","Ictalurus furcatus YOY",2019,813.3,532,0.8133,0.0008133,0.000557226756224167,557.226756224167,0.557226756224167
"644","Ictalurus furcatus YOY",2021,2296.7,626,2.2967,0.0022967,0.00157356779911477,1573.56779911477,1.57356779911477
"645","Ictalurus punctatus",2008,422,1,0.422,0.000422,0.000289130322300011,289.130322300011,0.289130322300011
"646","Ictalurus punctatus",2009,1523.1,9,1.5231,0.0015231,0.00104354121776101,1043.54121776101,1.04354121776101
"647","Ictalurus punctatus",2019,677.7,62,0.6777,0.0006777,0.000464321373039614,464.321373039614,0.464321373039614
"648","Ictalurus punctatus",2020,51.6,4,0.0516,5.16e-05,3.53533759020866e-05,35.3533759020866,0.0353533759020866
"649","Ictalurus punctatus",2021,254.6,7,0.2546,0.0002546,0.000174437393501381,174.437393501381,0.174437393501381
"650","Ischadium recurvum",2009,0.2,1,2e-04,2e-07,1.37028588767778e-07,0.137028588767778,0.000137028588767778
"651","Ischadium recurvum",2011,1.2,1,0.0012,1.2e-06,8.22171532606665e-07,0.822171532606665,0.000822171532606665
"652","Lagodon rhomboides",2008,281.5,8,0.2815,0.0002815,0.000192867738690647,192.867738690647,0.192867738690647
"653","Lagodon rhomboides",2009,160.9,8,0.1609,0.0001609,0.000110239499663677,110.239499663677,0.110239499663677
"654","Lagodon rhomboides",2010,228.5,11,0.2285,0.0002285,0.000156555162667186,156.555162667186,0.156555162667186
"655","Lagodon rhomboides",2011,308.3,18,0.3083,0.0003083,0.000211229569585529,211.229569585529,0.211229569585529
"656","Lagodon rhomboides",2012,255,15,0.255,0.000255,0.000174711450678916,174.711450678916,0.174711450678916
"657","Lagodon rhomboides",2013,8.6,1,0.0086,8.6e-06,5.89222931701443e-06,5.89222931701443,0.00589222931701443
"658","Lagodon rhomboides",2014,61.9,5,0.0619,6.19e-05,4.24103482236271e-05,42.4103482236271,0.0424103482236271
"659","Lagodon rhomboides",2015,62.9,3,0.0629,6.29e-05,4.3095491167466e-05,43.095491167466,0.043095491167466
"660","Lagodon rhomboides",2016,468.2,45,0.4682,0.0004682,0.000320783926305367,320.783926305367,0.320783926305367
"661","Lagodon rhomboides",2017,33.6,2,0.0336,3.36e-05,2.30208029129866e-05,23.0208029129866,0.0230208029129866
"662","Lagodon rhomboides",2018,826.8,48,0.8268,0.0008268,0.000566476185965992,566.476185965992,0.566476185965992
"663","Lagodon rhomboides",2019,46.2,1,0.0462,4.62e-05,3.16536040053566e-05,31.6536040053566,0.0316536040053566
"664","Lagodon rhomboides",2020,0,2,0,0,0,0,0
"665","Lagodon rhomboides",2021,71.3,6,0.0713,7.13e-05,4.88506918957127e-05,48.8506918957127,0.0488506918957127
"666","Lagodon rhomboides",2022,112.6,4,0.1126,0.0001126,7.71470954762588e-05,77.1470954762588,0.0771470954762588
"667","Larimus fasciatus",2009,112.4,18,0.1124,0.0001124,7.7010066887491e-05,77.010066887491,0.077010066887491
"668","Larimus fasciatus",2010,186.4,13,0.1864,0.0001864,0.000127710644731569,127.710644731569,0.127710644731569
"669","Larimus fasciatus",2011,115.7,9,0.1157,0.0001157,7.92710386021593e-05,79.2710386021593,0.0792710386021593
"670","Larimus fasciatus",2012,436.8,39,0.4368,0.0004368,0.000299270437868826,299.270437868826,0.299270437868826
"671","Larimus fasciatus",2013,186.3,14,0.1863,0.0001863,0.000127642130437185,127.642130437185,0.127642130437185
"672","Larimus fasciatus",2014,20.5,3,0.0205,2.05e-05,1.40454303486972e-05,14.0454303486972,0.0140454303486972
"673","Larimus fasciatus",2015,23.1,5,0.0231,2.31e-05,1.58268020026783e-05,15.8268020026783,0.0158268020026783
"674","Larimus fasciatus",2016,30,2,0.03,3e-05,2.05542883151666e-05,20.5542883151666,0.0205542883151666
"675","Larimus fasciatus",2017,26,7,0.026,2.6e-05,1.78137165398111e-05,17.8137165398111,0.0178137165398111
"676","Larimus fasciatus",2019,27.2,3,0.0272,2.72e-05,1.86358880724177e-05,18.6358880724177,0.0186358880724177
"677","Larimus fasciatus",2020,5.2,1,0.0052,5.2e-06,3.56274330796222e-06,3.56274330796222,0.00356274330796222
"678","Larimus fasciatus",2021,500.9,35,0.5009,0.0005009,0.000343188100568899,343.188100568899,0.343188100568899
"679","Latreutes parvulus",2012,3.2,206,0.0032,3.2e-06,2.19245742028444e-06,2.19245742028444,0.00219245742028444
"680","Latreutes parvulus",2016,14.7,853,0.0147,1.47e-05,1.00716012744317e-05,10.0716012744317,0.0100716012744317
"681","Latreutes parvulus",2017,0.7,38,7e-04,7e-07,4.79600060687221e-07,0.479600060687221,0.000479600060687221
"682","Latreutes parvulus",2019,0,5,0,0,0,0,0
"683","Latreutes pulverus",2021,0,6,0,0,0,0,0
"684","Leander tenuicornis",2013,0,1,0,0,0,0,0
"685","Leander tenuicornis",2016,0.1,3,1e-04,1e-07,6.85142943838888e-08,0.0685142943838888,6.85142943838888e-05
"686","Leander tenuicornis",2020,0.1,1,1e-04,1e-07,6.85142943838888e-08,0.0685142943838888,6.85142943838888e-05
"687","Leander tenuicornis",2021,0,1,0,0,0,0,0
"688","Leiostomus xanthurus",2008,4759,350,4.759,0.004759,0.00326059526972927,3260.59526972927,3.26059526972927
"689","Leiostomus xanthurus",2009,27747.9,2059,27.7479,0.0277479,0.0190112778913471,19011.2778913471,19.0112778913471
"690","Leiostomus xanthurus",2010,45631.5,5980,45.6315,0.0456315,0.0312641002417842,31264.1002417842,31.2641002417842
"691","Leiostomus xanthurus",2011,39395.5,11191,39.3955,0.0393955,0.0269915488440049,26991.5488440049,26.9915488440049
"692","Leiostomus xanthurus",2012,19711.2,1495,19.7112,0.0197112,0.0135049895945971,13504.9895945971,13.5049895945971
"693","Leiostomus xanthurus",2013,17208.2,1389,17.2082,0.0172082,0.0117900768061683,11790.0768061683,11.7900768061683
"694","Leiostomus xanthurus",2014,32988.2,6316,32.9882,0.0329882,0.022601632459946,22601.632459946,22.601632459946
"695","Leiostomus xanthurus",2015,15882.9,743,15.8829,0.0158829,0.0108820568626987,10882.0568626987,10.8820568626987
"696","Leiostomus xanthurus",2016,12519.5,2015,12.5195,0.0125195,0.00857764708539096,8577.64708539095,8.57764708539096
"697","Leiostomus xanthurus",2017,14551.1,725,14.5511,0.0145511,0.00996958349009404,9969.58349009404,9.96958349009404
"698","Leiostomus xanthurus",2018,34256.3,7676,34.2563,0.0342563,0.0234704622270281,23470.4622270281,23.4704622270281
"699","Leiostomus xanthurus",2019,7367.2,284,7.3672,0.0073672,0.00504758509584985,5047.58509584985,5.04758509584985
"700","Leiostomus xanthurus",2020,2926.6,106,2.9266,0.0029266,0.00200513933943889,2005.13933943889,2.00513933943889
"701","Leiostomus xanthurus",2021,5134.6,877,5.1346,0.0051346,0.00351793495943515,3517.93495943515,3.51793495943515
"702","Leiostomus xanthurus",2022,2149.5,87,2.1495,0.0021495,0.00147271475778169,1472.71475778169,1.47271475778169
"703","Leiostomus xanthurus YOY",2010,8793.8,1586,8.7938,0.0087938,0.00602501001953041,6025.01001953041,6.02501001953041
"704","Leiostomus xanthurus YOY",2011,5206.3,3715,5.2063,0.0052063,0.0035670597085084,3567.0597085084,3.5670597085084
"705","Leiostomus xanthurus YOY",2012,2653.6,693,2.6536,0.0026536,0.00181809531577087,1818.09531577087,1.81809531577087
"706","Leiostomus xanthurus YOY",2013,5179.7,1857,5.1797,0.0051797,0.00354883490620229,3548.83490620229,3.54883490620229
"707","Leiostomus xanthurus YOY",2014,6143.9,612,6.1439,0.0061439,0.00420944973265174,4209.44973265174,4.20944973265174
"708","Leiostomus xanthurus YOY",2016,3029.8,1450,3.0298,0.0030298,0.00207584609124306,2075.84609124306,2.07584609124306
"709","Leiostomus xanthurus YOY",2017,1589.5,71,1.5895,0.0015895,0.00108903470923191,1089.03470923191,1.08903470923191
"710","Leiostomus xanthurus YOY",2018,5164.7,2942,5.1647,0.0051647,0.0035385577620447,3538.5577620447,3.5385577620447
"711","Leiostomus xanthurus YOY",2020,1.4,39,0.0014,1.4e-06,9.59200121374443e-07,0.959200121374443,0.000959200121374443
"712","Lepidonotus sublevis",2015,0.2,2,2e-04,2e-07,1.37028588767778e-07,0.137028588767778,0.000137028588767778
"713","Lepisosteus oculatus",2013,1527.2,1,1.5272,0.0015272,0.00104635030383075,1046.35030383075,1.04635030383075
"714","Lepisosteus oculatus",2016,850,1,0.85,0.00085,0.000582371502263055,582.371502263055,0.582371502263055
"715","Lepisosteus osseus",2008,5428.6,2,5.4286,0.0054286,0.00371936698492379,3719.36698492379,3.71936698492379
"716","Lepisosteus osseus",2009,14670,5,14.67,0.01467,0.0100510469861165,10051.0469861165,10.0510469861165
"717","Lepisosteus osseus",2010,7257.5,1,7.2575,0.0072575,0.00497242491491073,4972.42491491073,4.97242491491073
"718","Lepisosteus osseus",2011,5080,2,5.08,0.00508,0.00348052615470155,3480.52615470155,3.48052615470155
"719","Lepisosteus osseus",2014,7380,2,7.38,0.00738,0.00505635492553099,5056.35492553099,5.05635492553099
"720","Lepisosteus osseus",2015,7484.9,2,7.4849,0.0074849,0.00512822642033969,5128.22642033969,5.12822642033969
"721","Lepisosteus osseus",2016,677.7,1,0.6777,0.0006777,0.000464321373039614,464.321373039614,0.464321373039614
"722","Lepisosteus osseus",2019,7645.2,2,7.6452,0.0076452,0.00523805483423706,5238.05483423706,5.23805483423706
"723","Lepisosteus osseus",2021,209.3,1,0.2093,0.0002093,0.000143400418145479,143.400418145479,0.143400418145479
